Frequency Hz,Permittivity,Elec. Cond. (S/m)
4376800000000,4.072724584,99.94099756
4396600000000,4.072422651,99.99013929
4416400000000,4.072123367,100.0390816
4436200000000,4.071826699,100.0878263
4456000000000,4.07153261,100.1363751
4475800000000,4.071241067,100.1847295
4495600000000,4.070952037,100.2328913
4515400000000,4.070665486,100.2808621
4535200000000,4.070381383,100.3286435
4555000000000,4.070099695,100.376237
4574800000000,4.069820391,100.4236443
4594600000000,4.069543441,100.4708668
4614400000000,4.069268815,100.5179062
4634200000000,4.068996482,100.5647639
4654000000000,4.068726413,100.6114414
4673800000000,4.068458581,100.6579402
4693600000000,4.068192957,100.7042617
4713400000000,4.067929513,100.7504074
4733200000000,4.067668222,100.7963786
4753000000000,4.067409058,100.8421769
4772800000000,4.067151993,100.8878034
4792600000000,4.066897003,100.9332597
4812400000000,4.066644061,100.9785471
4832200000000,4.066393142,101.0236669
4852000000000,4.066144223,101.0686204
4871800000000,4.065897279,101.1134089
4891600000000,4.065652286,101.1580337
4911400000000,4.06540922,101.2024961
4931200000000,4.065168058,101.2467973
4951000000000,4.064928779,101.2909385
4970800000000,4.064691359,101.3349211
4990600000000,4.064455776,101.3787461
5010400000000,4.064222009,101.4224149
5030200000000,4.063990037,101.4659285
5050000000000,4.063759839,101.5092881
5069800000000,4.063531393,101.552495
5089600000000,4.06330468,101.5955502
5109400000000,4.06307968,101.6384549
5129200000000,4.062856373,101.6812102
5149000000000,4.06263474,101.7238172
5168800000000,4.062414761,101.766277
5188600000000,4.062196417,101.8085906
5208400000000,4.061979692,101.8507591
5228200000000,4.061764565,101.8927837
5248000000000,4.061551019,101.9346653
5267800000000,4.061339037,101.9764049
5287600000000,4.0611286,102.0180037
5307400000000,4.060919693,102.0594625
5327200000000,4.060712297,102.1007824
5347000000000,4.060506397,102.1419644
5366800000000,4.060301975,102.1830095
5386600000000,4.060099017,102.2239186
5406400000000,4.059897505,102.2646926
5426200000000,4.059697424,102.3053326
5446000000000,4.059498759,102.3458395
5465800000000,4.059301494,102.3862141
5485600000000,4.059105615,102.4264575
5505400000000,4.058911106,102.4665704
